Date,SP500,SP500_Return,VIX,Yield_Spread
1997-10-17,944.1599731445312,-0.023882177652856384,21.690000534057617,0.26
1997-10-24,941.6400146484376,-0.0026725633814042027,23.170000076293945,0.22
1997-10-31,914.6199951171876,-0.029114378354392123,35.09000015258789,0.21
1997-11-07,927.510009765625,0.013994913494196126,36.27000045776367,0.19
1997-11-14,928.3499755859376,0.0009052039316523874,33.65999984741211,0.16
1997-11-21,963.0900268554688,0.03673810270468003,26.649999618530273,0.14
1997-11-28,955.4000244140624,-0.008016766750200688,27.43000030517578,0.1
1997-12-05,983.7899780273438,0.02928231079764032,22.649999618530273,0.12
1997-12-12,953.3900146484376,-0.031388368003971934,27.920000076293945,0.11
1997-12-19,946.780029296875,-0.006957284728255075,29.18000030517578,0.06
1997-12-26,936.4600219726562,-0.010959952365930725,29.270000457763672,0.06
1998-01-02,975.0399780273438,0.04037164105310698,23.420000076293945,0.08
1998-01-09,927.6900024414062,-0.0497808453761488,28.690000534057617,0.23
1998-01-16,961.510009765625,0.035807347661255484,21.649999618530273,0.19
1998-01-23,957.5900268554688,-0.00408523608682998,23.31999969482422,0.28
1998-01-30,980.280029296875,0.02341853556752227,21.469999313354492,0.21
1998-02-06,1012.4600219726562,0.03230003870170162,20.510000228881836,0.24
1998-02-13,1020.0900268554688,0.007507850276786243,19.84000015258789,0.13
1998-02-20,1034.2099609375,0.013746927448111457,19.0,0.13
1998-02-27,1049.3399658203125,0.014523550061987578,18.549999237060547,0.07
1998-03-06,1055.68994140625,0.006033163543399667,19.13999938964844,0.15
1998-03-13,1068.6099853515625,0.012164198750507893,18.709999084472656,0.08
1998-03-20,1099.1600341796875,0.028187557989741485,18.690000534057617,0.05
1998-03-27,1095.43994140625,-0.0033902272650498944,23.469999313354492,0.05
1998-04-03,1122.699951171875,0.02458039943784307,21.81999969482422,0.05
1998-04-10,1110.6700439453125,-0.010772978591949922,21.510000228881836,0.09
1998-04-17,1122.719970703125,0.010790810028337816,20.760000228881836,0.05
1998-04-24,1107.9000244140625,-0.013287932846458794,21.969999313354492,0.06
1998-05-01,1121.0,0.011754790509192148,19.34000015258789,0.08
1998-05-08,1108.1400146484375,-0.011538196737343576,20.56999969482422,0.1
1998-05-15,1108.72998046875,0.0005322511789502826,20.440000534057617,0.05
1998-05-22,1110.469970703125,0.0015681242152254526,18.989999771118164,0.01
1998-05-29,1090.8199462890625,-0.01785366499784402,21.31999969482422,0.03
1998-06-05,1113.8599853515625,0.020901789457927755,19.780000686645508,0.0
1998-06-12,1098.8399658203125,-0.013576400386680731,22.780000686645508,0.0
1998-06-19,1100.6500244140625,0.0016458897384401538,21.920000076293945,-0.05
1998-06-26,1133.199951171875,0.029144509326815893,19.36000061035156,-0.05
1998-07-03,1146.4200439453125,0.011598635744433317,17.670000076293945,-0.02
1998-07-10,1164.3299560546875,0.01550169491093989,17.920000076293945,0.01
1998-07-17,1186.75,0.019072701908402934,16.229999542236328,0.05
1998-07-24,1140.800048828125,-0.03948866496974457,23.010000228881836,-0.03
1998-07-31,1120.6700439453125,-0.017803053532239765,24.799999237060547,0.01
1998-08-07,1089.449951171875,-0.02825382302821744,27.020000457763672,0.06
1998-08-14,1062.75,-0.0248130486623257,34.34000015258789,0.06
1998-08-21,1081.239990234375,0.017248633377632494,33.13999938964844,0.07
1998-08-28,1027.1400146484375,-0.051330266340406716,39.599998474121094,0.16
1998-09-04,973.8900146484376,-0.05323515831518666,43.310001373291016,0.11
1998-09-11,1009.0599975585938,0.03547610502187215,43.7400016784668,0.17
1998-09-18,1020.0900268554688,0.010871683023686352,38.630001068115234,0.09
1998-09-25,1044.75,0.023886737321527463,34.54999923706055,0.17
1998-10-02,1002.5999755859376,-0.04118102084937281,40.470001220703125,0.14
1998-10-09,984.3900146484376,-0.018329705604789304,42.20000076293945,0.58
1998-10-16,1056.4200439453125,0.07061897919087823,34.81999969482422,0.58
1998-10-23,1070.6700439453125,0.013398786698670229,32.27000045776367,0.5
1998-10-30,1098.6700439453125,0.025815735572466636,28.049999237060547,0.52
1998-11-06,1141.010009765625,0.037813446288439856,25.700000762939453,0.34
1998-11-13,1125.719970703125,-0.013491038723469018,29.030000686645508,0.28
1998-11-20,1163.550048828125,0.033052913668925044,22.469999313354492,0.16
1998-11-27,1192.3299560546875,0.02443362052175324,22.09000015258789,0.19
1998-12-04,1176.739990234375,-0.01316144412699316,25.309999465942383,0.16
1998-12-11,1166.4599609375,-0.008774407192006173,27.719999313354492,0.15
1998-12-18,1188.030029296875,0.01832301001652148,25.040000915527344,0.13
1998-12-25,1226.27001953125,0.03168055977275319,21.479999542236328,0.08
1999-01-01,1229.22998046875,0.0024108836254912447,24.420000076293945,0.11
1999-01-08,1275.0899658203125,0.03662879634358873,23.280000686645508,0.15
1999-01-15,1243.260009765625,-0.02527976767898288,29.239999771118164,0.1
1999-01-22,1225.18994140625,-0.014641083683549994,31.950000762939453,0.05
1999-01-29,1279.6400146484375,0.04348291363442591,26.25,0.08
1999-02-05,1239.4000244140625,-0.03195138857647706,29.670000076293945,0.14
1999-02-12,1230.1300048828125,-0.007507552418483776,29.760000228881836,0.15
1999-02-19,1239.219970703125,0.0073622669680242225,29.299999237060547,0.12
1999-02-26,1238.3299560546875,-0.0007184635733148426,27.8799991607666,0.16
1999-03-05,1275.469970703125,0.029551052945102185,24.079999923706055,0.2
1999-03-12,1294.5899658203125,0.014879301138375212,24.84000015258789,0.16
1999-03-19,1299.2900390625,0.0036239751856319558,24.31999969482422,0.13
1999-03-26,1282.800048828125,-0.012772764588925511,24.040000915527344,0.22
1999-04-02,1293.719970703125,0.008476539810866157,22.059999465942383,0.24
1999-04-09,1348.3499755859375,0.041359837887323,21.770000457763672,0.17
1999-04-16,1319.0,-0.02200773086358243,23.899999618530273,0.21
1999-04-23,1356.8499755859375,0.02829194506322974,22.760000228881836,0.22
1999-04-30,1335.1800537109375,-0.01609966434697707,25.06999969482422,0.28
1999-05-07,1345.0,0.007327858602372395,25.36000061035156,0.35
1999-05-14,1337.800048828125,-0.005367502852809736,26.86000061035156,0.32
1999-05-21,1330.2900390625,-0.005629517259031047,24.399999618530273,0.22
1999-05-28,1301.8399658203125,-0.02161837082664686,25.38999938964844,0.22
1999-06-04,1327.75,0.01970715820505653,23.43000030517578,0.26
1999-06-11,1293.6400146484375,-0.02602581873475085,25.899999618530273,0.32
1999-06-18,1342.8399658203125,0.037326787142808016,21.75,0.28
1999-06-25,1315.31005859375,-0.020714324889000046,21.760000228881836,0.29
1999-07-02,1391.219970703125,0.05610861513497323,18.65999984741211,0.24
1999-07-09,1403.280029296875,0.008631335456412259,17.959999084472656,0.23
1999-07-16,1418.780029296875,0.010984993616993677,17.420000076293945,0.18
1999-07-23,1356.93994140625,-0.04456524653393856,23.31999969482422,0.26
1999-07-30,1328.719970703125,-0.021016070754209082,24.63999938964844,0.29
1999-08-06,1300.2900390625,-0.021628704205673976,26.600000381469727,0.33
1999-08-13,1327.6800537109375,0.020845752063110012,22.309999465942383,0.27
1999-08-20,1336.6099853515625,0.006703448160262582,22.950000762939453,0.23
1999-08-27,1348.27001953125,0.008685756878104911,21.829999923706055,0.2
1999-09-03,1357.239990234375,0.006630915086227596,20.979999542236328,0.25
1999-09-10,1351.6600341796875,-0.004119726749885366,22.030000686645508,0.25
1999-09-17,1335.4200439453125,-0.012087609968859603,23.299999237060547,0.24
1999-09-24,1277.3599853515625,-0.04445044544138099,27.790000915527344,0.2
1999-10-01,1282.81005859375,0.004257593348464539,24.93000030517578,0.27
1999-10-08,1336.02001953125,0.04064202975123443,20.489999771118164,0.24
1999-10-15,1247.4100341796875,-0.06862563052830506,28.75,0.27
1999-10-22,1301.6500244140625,0.0425632800475384,21.63999938964844,0.25
1999-10-29,1362.9300537109375,0.04600412430342704,22.200000762939453,0.23
1999-11-05,1370.22998046875,0.005341761202984685,21.65999984741211,0.2
1999-11-12,1396.06005859375,0.018675430623148692,21.649999618530273,0.15
1999-11-19,1422.0,0.018410306050991032,19.11000061035156,0.15
1999-11-26,1416.6199951171875,-0.0037905822786807875,22.329999923706055,0.13
1999-12-03,1433.300048828125,0.011705762911589979,19.31999969482422,0.18
1999-12-10,1417.0400390625,-0.011409295485488968,21.479999542236328,0.15
1999-12-17,1421.030029296875,0.0028117648733223533,21.350000381469727,0.15
1999-12-24,1458.3399658203125,0.025916797720405782,21.1200008392334,0.17
1999-12-31,1469.25,0.007453287388425878,24.63999938964844,0.21
2000-01-07,1441.469970703125,-0.01908866060970027,21.719999313354492,0.21
2000-01-14,1465.1500244140625,0.01629423706838473,19.65999984741211,0.25
2000-01-21,1441.3599853515625,-0.01637054080692746,20.81999969482422,0.31
2000-01-28,1360.1600341796875,-0.05798473714630248,26.13999938964844,0.08
2000-02-04,1424.3699951171875,0.04612724225598175,21.540000915527344,-0.1
2000-02-11,1387.1199951171875,-0.02649995553788731,24.420000076293945,-0.02
2000-02-18,1346.0899658203125,-0.03002558335426908,26.0,-0.17
2000-02-25,1333.3599853515625,-0.009502007114227773,25.200000762939453,-0.09
2000-03-03,1409.1700439453125,0.0552988485034831,19.209999084472656,-0.11
2000-03-10,1395.0699462890625,-0.010056355043827736,21.239999771118164,-0.16
2000-03-17,1464.469970703125,0.0485488275382977,22.3700008392334,-0.3
2000-03-24,1527.4599609375,0.04211281730423089,23.309999465942383,-0.44
2000-03-31,1498.5799560546875,-0.019088235822881217,24.11000061035156,-0.47
2000-04-07,1516.3499755859375,0.011788151440515371,24.38999938964844,-0.52
2000-04-14,1356.56005859375,-0.11135398837586674,33.4900016784668,-0.42
2000-04-21,1434.5400390625,0.05589214075111659,25.850000381469727,-0.39
2000-04-28,1452.4300537109375,0.012393785230844223,26.200000762939453,-0.45
2000-05-05,1432.6300048828125,-0.013726133457815592,27.530000686645508,-0.33
2000-05-12,1420.9599609375,-0.008179247295933223,26.049999237060547,-0.4
2000-05-19,1406.949951171875,-0.009908465844675085,25.440000534057617,-0.35
2000-05-26,1378.02001953125,-0.02077650574550649,24.469999313354492,-0.36
2000-06-02,1477.260009765625,0.06954132671862467,21.479999542236328,-0.37
2000-06-09,1456.949951171875,-0.013843851145903585,22.13999938964844,-0.43
2000-06-16,1464.4599609375,0.005141371142474149,20.5,-0.39
2000-06-23,1441.47998046875,-0.015816197148576627,22.34000015258789,-0.36
2000-06-30,1454.5999755859375,0.009060581939988488,19.540000915527344,-0.35
2000-07-07,1478.9000244140625,0.016567652744579497,19.219999313354492,-0.28
2000-07-14,1509.97998046875,0.020797808072386736,19.31999969482422,-0.31
2000-07-21,1480.18994140625,-0.019925974441918015,18.940000534057617,-0.31
2000-07-28,1419.8900146484375,-0.04159100418882655,20.84000015258789,-0.26
2000-08-04,1462.9300537109375,0.02986189657748195,18.6200008392334,-0.24
2000-08-11,1471.8399658203125,0.006071984806321318,18.549999237060547,-0.46
2000-08-18,1491.719970703125,0.013416501445536966,17.049999237060547,-0.49
2000-08-25,1506.449951171875,0.009826060142785309,16.530000686645508,-0.46
2000-09-01,1520.77001953125,0.009460941268144119,17.530000686645508,-0.41
2000-09-08,1494.5,-0.017425095638899712,18.459999084472656,-0.38
2000-09-15,1465.81005859375,-0.019383672068756574,18.520000457763672,-0.23
2000-09-22,1448.719970703125,-0.011727642944742378,20.739999771118164,-0.24
2000-09-29,1436.510009765625,-0.008463820152792678,20.56999969482422,-0.18
2000-10-06,1408.989990234375,-0.019343438847226224,22.709999084472656,-0.16
2000-10-13,1374.1700439453125,-0.025023184255688946,27.600000381469727,-0.11
2000-10-20,1396.9300537109375,0.016427065623085824,24.239999771118164,-0.2
2000-10-27,1379.5799560546875,-0.012497936930031983,26.469999313354492,-0.22
2000-11-03,1426.68994140625,0.033577961696621195,23.670000076293945,-0.11
2000-11-10,1365.97998046875,-0.043484929407686224,28.530000686645508,-0.1
2000-11-17,1367.719970703125,0.0012729930134440792,24.809999465942383,-0.17
2000-11-24,1341.77001953125,-0.01915544604157482,26.0,-0.23
2000-12-01,1315.22998046875,-0.019978111997963843,27.479999542236328,-0.1
2000-12-08,1369.8900146484375,0.04071891491026314,22.40999984741211,-0.15
2000-12-15,1312.1500244140625,-0.043063423477557095,26.549999237060547,-0.18
2000-12-22,1305.949951171875,-0.004736323968066891,27.549999237060547,-0.08
2000-12-29,1320.280029296875,0.010913149612590267,26.850000381469727,0.01
2001-01-05,1298.3499755859375,-0.016749648767003578,28.670000076293945,0.37
2001-01-12,1318.550048828125,0.015438476266026235,24.559999465942383,0.35
2001-01-19,1342.5400390625,0.0180306862064743,23.239999771118164,0.44
2001-01-26,1354.949951171875,0.009201146033708696,22.56999969482422,0.51
2001-02-02,1349.469970703125,-0.0040526161817933115,21.950000762939453,0.52
2001-02-09,1314.760009765625,-0.026057754168360425,22.030000686645508,0.36
2001-02-16,1301.530029296875,-0.010113628871884828,22.1200008392334,0.36
2001-02-23,1245.8599853515625,-0.04371447527873862,27.209999084472656,0.57
2001-03-02,1234.1800537109375,-0.009419217280178138,27.43000030517578,0.47
2001-03-09,1233.4200439453125,-0.0006159910516929656,25.6200008392334,0.48
2001-03-16,1150.530029296875,-0.06956810317590634,29.90999984741211,0.52
2001-03-23,1139.8299560546875,-0.009343641311217787,30.450000762939453,0.56
2001-03-30,1160.3299560546875,0.01782531962102407,28.63999938964844,0.75
2001-04-06,1128.4300537109375,-0.02787707583909338,31.690000534057617,0.82
2001-04-13,1183.5,0.047648816264764804,26.1200008392334,0.81
2001-04-20,1242.97998046875,0.04903555660939407,25.3799991607666,1.03
2001-04-27,1253.050048828125,0.008068911733750461,24.020000457763672,1.06
2001-05-04,1266.6099853515625,0.010763410341283475,23.90999984741211,1.07
2001-05-11,1245.6700439453125,-0.016670455602948664,23.540000915527344,1.15
