Date,SP500_Return,VIX,Yield_Spread
1995-12-15,-0.13770917231356858,-1.0087353916929946,-0.6674602838710127
1995-12-22,-0.3569236771196967,-1.0001490556496495,-0.6240531969982719
1995-12-29,0.20682946513571265,-0.8762616123895132,-0.6566085121528276
1996-01-05,-0.008940987044676383,-0.7462412223564374,-0.5589425666891605
1996-01-12,-1.0727948142481767,-0.6665117445236156,-0.4612766212254935
1996-01-19,0.6216548695353441,-0.8541827466543174,-0.53723902325279
1996-01-26,0.5952580316384953,-0.9400452882385398,-0.47212839294367875
1996-02-02,0.874161269593861,-0.7891725516377797,-0.2659447302981594
1996-02-09,1.2529883447321968,-0.6174473514908732,-0.21168587170723324
1996-02-16,-0.5933550317696695,-0.5266783823012225,-0.1574270131163072
1996-02-23,0.6411938464138627,-0.5990482772151331,-0.17913055655267768
1996-03-01,-0.9948219871159303,-0.361086362884178,-0.29850004545271513
1996-03-08,-0.7649198373293439,0.127103827237456,-0.3527589040436412
1996-03-15,0.453215644567304,-0.3831651116409124,-0.45042484950730827
1996-03-22,0.5270674022329769,-0.3206083058947808,-0.4612766212254935
1996-03-29,-0.38803901102173827,-0.09613903823413757,-0.49383193638004913
1996-04-05,0.5972286483416358,-0.4273230770682267,-0.5697943384073457
1996-04-12,-1.286859676007006,-0.28013024890538357,-0.4829801646618639
1996-04-19,0.4782157545151707,-0.5573435840797636,-0.4612766212254935
1996-04-26,0.47316938683990356,-0.6027280686745888,-0.4178695343527526
1996-05-03,-0.8168845067015665,-0.3635394012192,-0.3310553606072708
1996-05-10,0.6075140893102213,-0.4972398166686539,-0.3202035888890856
1996-05-17,0.991983809417453,-0.5561169479337912,-0.42872130607093784
1996-05-24,0.5280621008421225,-0.5058260357335378,-0.4178695343527526
1996-05-31,-0.6376489873132881,-0.44081584071700003,-0.4612766212254935
1996-06-07,0.1968921113947807,-0.43713593227908293,-0.5155354798164196
1996-06-14,-0.5220785482853335,-0.12557760386670577,-0.3744624474800117
1996-06-21,0.00016490111691828206,-0.4739341978090244,-0.42872130607093784
1996-06-28,0.17310952145682615,-0.733975094853637,-0.4178695343527526
1996-07-05,-0.8828318798564743,-0.4383625684250553,-0.4178695343527526
1996-07-12,-0.7751287086157609,-0.3157017613108913,-0.45042484950730827
1996-07-19,-0.5415303248568882,-0.29484941474320653,-0.4395730777891231
1996-07-26,-0.2449349514539734,-0.27154379588357697,-0.4395730777891231
1996-08-02,1.6329253684623508,-0.42609644092225435,-0.4395730777891231
1996-08-09,-0.08564051286966291,-0.47761398926848014,-0.47212839294367875
1996-08-16,0.13253066510009753,-0.595368368777216,-0.42872130607093784
1996-08-23,0.051716488074016825,-0.6726446912965549,-0.40701776263456735
1996-08-30,-1.004499674589832,-0.3255146165217475,-0.4178695343527526
1996-09-06,0.17212707076105896,-0.31447512516491893,-0.42872130607093784
1996-09-13,1.4778156390270802,-0.5475307288689073,-0.3961659909163821
1996-09-20,0.3312655945212917,-0.49233338906322605,-0.45042484950730827
1996-09-27,-0.11188481802425476,-0.43713593227908293,-0.42872130607093784
1996-10-04,0.8489868813616747,-0.5965950049231884,-0.40701776263456735
1996-10-11,-0.10848340781325004,-0.5634766478311638,-0.40701776263456735
1996-10-18,0.5341328436285733,-0.5622500116851914,-0.42872130607093784
1996-10-25,-0.6413583022006575,-0.2911695063052894,-0.3961659909163821
1996-11-01,0.10654285808430264,-0.2175732092023292,-0.45042484950730827
1996-11-08,1.498571819723981,-0.47638747010096916,-0.5155354798164196
1996-11-15,0.32175915869817595,-0.6505658255613589,-0.53723902325279
1996-11-22,0.5570080979147725,-0.5818757221069043,-0.5914978818437162
1996-11-29,0.3941243516097447,-0.3095688145379522,-0.580646110125531
1996-12-06,-1.024119102519667,-0.10349862115304904,-0.5155354798164196
1996-12-13,-0.6787526718107055,0.1749414671457647,-0.4829801646618639
1996-12-20,1.071340001941806,-0.09981871271513193,-0.5263872515346049
1996-12-27,0.3738211147604657,-0.06547383645559657,-0.5589425666891605
1997-01-03,-0.5428070236197,-0.06547383645559657,-0.47212839294367875
1997-01-10,0.5680742562620712,-0.004143432898514573,-0.47212839294367875
1997-01-17,0.8366569650669095,-0.12680424001267857,-0.4829801646618639
1997-01-24,-0.36344616146756253,-0.04094158144999467,-0.47212839294367875
1997-01-31,0.7697985237684974,-0.023769143320226994,-0.45042484950730827
1997-02-07,0.11719814492296617,-0.09368576594219283,-0.47212839294367875
1997-02-14,0.9180862526430414,-0.05934065572573472,-0.5589425666891605
1997-02-21,-0.40597089775695605,0.10870451900479322,-0.53723902325279
1997-02-28,-0.6300222428668484,0.17616810329173707,-0.580646110125531
1997-03-07,0.6721892850295283,-0.04216821759596704,-0.580646110125531
1997-03-14,-0.6720425485385993,0.017935549815142587,-0.5155354798164196
1997-03-21,-0.536949387773007,0.0032163839773196455,-0.6023496535619015
1997-03-28,-0.6038955432721554,0.10257157223185412,-0.6023496535619015
1997-04-04,-0.9242431905843993,-0.053207708952795627,-0.5697943384073457
1997-04-11,-1.1813539361360512,0.011802603042203486,-0.6023496535619015
1997-04-18,1.516806943936206,-0.11208484021793289,-0.6349049687164572
1997-04-25,-0.11366979477446784,0.18230105006467617,-0.6566085121528276
1997-05-02,2.434067536704457,-0.2641842129646655,-0.6349049687164572
1997-05-09,0.5352087134877447,0.054733932323545,-0.6240531969982719
1997-05-16,0.1871851172307247,0.23381859841090197,-0.6349049687164572
1997-05-23,0.7911822466028862,-0.19426759034269966,-0.5589425666891605
1997-05-30,-0.0002957202072573071,-0.05811401957976235,-0.6023496535619015
1997-06-06,0.4104060964144302,-0.08877922135830335,-0.6674602838710127
1997-06-13,1.604348795725603,-0.04830116436890614,-0.6566085121528276
1997-06-20,0.18936258106531725,0.06577342368037402,-0.7108673707437537
1997-06-27,-0.5892734842899134,0.19088726912956,-0.6240531969982719
1997-07-04,1.296804849392388,-0.22615942826721305,-0.6783120555891979
1997-07-11,-0.07211158476931429,-0.07406005552048041,-0.7217191424619388
1997-07-18,-0.12359467731452277,0.3209078931195582,-0.732570914180124
1997-07-25,0.9867341910447709,0.14182299307527896,-0.7542744576164945
1997-08-01,0.304949668445053,0.3221345292655306,-0.7542744576164945
1997-08-08,-0.6594581965894837,0.34298664187629263,-0.7000155990255684
1997-08-15,-1.5373441339503822,0.587081853915571,-0.6566085121528276
1997-08-22,0.9693558319393973,0.6226533663210787,-0.6566085121528276
1997-08-29,-1.1534960309423181,0.6251066386130235,-0.6891638273073832
1997-09-05,1.2769444651178246,0.5699091818288806,-0.6674602838710127
1997-09-12,-0.29073807717109845,0.6753975508132769,-0.7000155990255684
1997-09-19,1.1126348855416703,0.3773317520927507,-0.7868297727710502
1997-09-26,-0.2921074127379665,0.3184546208276135,-0.7868297727710502
1997-10-03,0.7965525777316926,0.2301389239299076,-0.775978001052865
1997-10-10,0.02219981093190408,0.010575966896231116,-0.775978001052865
1997-10-17,-1.0490146111466596,0.24853799820564765,-0.8085333162074206
1997-10-24,-0.1718182393056817,0.4300759365849489,-0.8519404030801616
1997-10-31,-1.2654102236924598,1.8921927667440608,-0.8627921747983468
1997-11-07,0.5175224557157836,2.0369325565718817,-0.8844957182347173
1997-11-14,-0.02384739617117632,1.7167877751376985,-0.9170510333892729
1997-11-21,1.4581450811061072,0.8569354891925781,-0.9387545768256433
1997-11-28,-0.3928461064554589,0.9526110029661182,-0.9821616636983843
1997-12-05,1.149785224752681,0.36629226073592214,-0.9604581202620138
1997-12-12,-1.3594588680801245,1.012714770377228,-0.9713098919801991
1997-12-19,-0.34902759218231866,1.1672674154159053,-1.025568750571125
1997-12-26,-0.5145716461437505,1.1783069067727339,-1.025568750571125
1998-01-02,1.6084225267678722,0.4607411383634899,-1.0038652071347547
1998-01-09,-2.1201428773955033,1.1071636480047957,-0.8410886313619764
1998-01-16,1.419650512712957,0.24363145362175817,-0.8844957182347173
1998-01-23,-0.230244166148969,0.44847501086068897,-0.7868297727710502
1998-01-30,0.9072686805421656,0.221552470908101,-0.8627921747983468
1998-02-06,1.2745937165416559,0.10379820837782648,-0.8302368596437911
1998-02-13,0.24922769818809595,0.021615458253059695,-0.9496063485438286
1998-02-20,0.5072661418993892,-0.08141963843939189,-0.9496063485438286
1998-02-27,0.5393860348150623,-0.1366170952235348,-1.01471697885294
1998-03-06,0.1882369684382435,-0.06424720030962376,-0.9279028051074582
1998-03-13,0.44180696600974584,-0.11699138480182236,-1.0038652071347547
1998-03-20,1.104507966106624,-0.11944442313684435,-1.0364205222893104
1998-03-27,-0.20149969163565498,0.46687408513642903,-1.0364205222893104
1998-04-03,0.9553215474436788,0.26448380018944295,-1.0364205222893104
1998-04-10,-0.5068387041832675,0.2264590154919905,-0.9930134354165695
1998-04-17,0.3850057630837504,0.13446341015636748,-1.0364205222893104
1998-04-24,-0.610853266596623,0.282882874465183,-1.025568750571125
1998-05-01,0.4248744834436996,-0.0397149453040223,-1.0038652071347547
1998-05-08,-0.5384869261742556,0.11115779129673796,-0.9821616636983843
1998-05-15,-0.039272136920881114,0.09521198931294264,-1.0364205222893104
1998-05-22,0.003569946743580175,-0.08264627458536425,-1.0798276091620513
1998-05-29,-0.799684785488677,0.20315339663236096,-1.0581240657256807
1998-06-05,0.8031800098135939,0.014255875334148226,-1.0906793808802366
1998-06-12,-0.6227838315016728,0.3822382966766402,-1.0906793808802366
1998-06-19,0.006786206782314955,0.2767499276922439,-1.1449382394711627
1998-06-26,1.144085972107417,-0.037261673012078,-1.1449382394711627
1998-07-03,0.41841616735463844,-0.24455850254295308,-1.112382924316607
1998-07-10,0.579840571217961,-0.2138933007644121,-1.0798276091620513
1998-07-17,0.7275318183053562,-0.4211901302952876,-1.0364205222893104
1998-07-24,-1.6944744425394016,0.4104502261632365,-1.1232346960347923
1998-07-31,-0.7975915746724198,0.6300129492399902,-1.0798276091620513
1998-08-07,-1.229819005472856,0.9023200907658648,-1.025568750571125
1998-08-14,-1.087513975713491,1.8001971614084378,-1.025568750571125
1998-08-21,0.6520912055387744,1.6530040992886719,-1.01471697885294
1998-08-28,-2.184224497688371,2.4453928009468484,-0.9170510333892729
1998-09-04,-2.263007841300377,2.9004647509549195,-0.9713098919801991
1998-09-11,1.4059508368137514,2.9532089354471176,-0.9061992616710877
1998-09-18,0.38835054329482205,2.3264121362275243,-0.9930134354165695
1998-09-25,0.9266327705556152,1.8259558186030893,-0.9061992616710877
1998-10-02,-1.7644676266904142,2.5521080400341396,-0.9387545768256433
1998-10-09,-0.8193730781618471,2.764311180191982,-0.4612766212254935
1998-10-16,2.8594049790047875,1.859074292673575,-0.4612766212254935
1998-10-23,0.49286758667856806,1.546289328115226,-0.5480907949709752
1998-10-30,1.0064131119307538,1.0286605723610232,-0.5263872515346049
1998-11-06,1.5026196046916789,0.740407862808276,-0.7217191424619388
1998-11-13,-0.6192534070297672,1.1488683411401652,-0.7868297727710502
1998-11-20,1.3057314440479584,0.344213278022265,-0.9170510333892729
1998-11-27,0.9492510017463897,0.2976022742599287,-0.8844957182347173
1998-12-04,-0.6056218915997009,0.6925699889430446,-0.9170510333892729
1998-12-11,-0.4241809265142246,0.988182515371626,-0.9279028051074582
1998-12-18,0.6965257378014684,0.6594517488294815,-0.9496063485438286
1998-12-25,1.248973039901771,0.22277910705407336,-1.0038652071347547
1999-01-01,0.038425153800082136,0.5834019454776539,-0.9713098919801991
1999-01-08,1.4536243414952277,0.44356870023372225,-0.9279028051074582
1999-01-15,-1.1068167420363964,1.1746269983348168,-0.9821616636983843
1999-01-22,-0.6668174623457008,1.507037907271801,-1.0364205222893104
1999-01-29,1.7370998796518804,0.8078712131382971,-1.0038652071347547
1999-02-05,-1.3827445156714653,1.2273711828270149,-0.9387545768256433
1999-02-12,-0.37178580056990024,1.2384106741838434,-0.9279028051074582
1999-02-19,0.2432066009341718,1.1819865812537282,-0.9604581202620138
1999-02-26,-0.09099973690706095,1.0078082257933385,-0.9170510333892729
1999-03-05,1.1608999783590936,0.5416972523422843,-0.8736439465165321
1999-03-12,0.5540993412190286,0.6349194938238797,-0.9170510333892729
1999-03-19,0.0885967175846544,0.5711358179748529,-0.9496063485438286
1999-03-26,-0.5895467156800408,0.5367909417153176,-0.8519404030801616
1999-04-02,0.2892911776017194,0.2939223658220116,-0.8302368596437911
1999-04-09,1.649292797511356,0.2583508534165039,-0.9061992616710877
1999-04-16,-0.9714904326436499,0.5196182696286271,-0.8627921747983468
1999-04-23,1.1088252516998036,0.37978502438469547,-0.8519404030801616
1999-04-30,-0.7271420703098258,0.6631314233104759,-0.7868297727710502
1999-05-07,0.24178352491192417,0.698703169672906,-0.7108673707437537
1999-05-14,-0.28327670792242843,0.882694380344152,-0.7434226858983093
1999-05-21,-0.294113212705863,0.5809486731857092,-0.8519404030801616
1999-05-28,-0.955387112358401,0.7023828441539012,-0.8519404030801616
1999-06-04,0.7537719353764762,0.46196777450946225,-0.8085333162074206
1999-06-11,-1.137672243270508,0.7649398838569551,-0.7434226858983093
1999-06-18,1.482492145917191,0.2558975811245591,-0.7868297727710502
1999-06-25,-0.9179971906779888,0.2571242172705315,-0.775978001052865
1999-07-02,2.259279086047652,-0.12312433157476146,-0.8302368596437911
1999-07-09,0.29569328265237976,-0.20898699013744537,-0.8410886313619764
1999-07-16,0.3930368916681679,-0.27522370432149407,-0.8953474899529026
1999-07-23,-1.9044338917057957,0.44847501086068897,-0.8085333162074206
1999-07-30,-0.9304769262729742,0.6103872388182783,-0.775978001052865
1999-08-06,-0.9558144847035752,0.850802542419639,-0.732570914180124
1999-08-13,0.8008623910774686,0.3245875676005526,-0.7976815444892355
1999-08-20,0.21595888862442805,0.40309064324432503,-0.8410886313619764
1999-08-27,0.29794406727525335,0.2657104363354153,-0.8736439465165321
1999-09-03,0.21295903447490613,0.16144870349699136,-0.8193850879256059
1999-09-10,-0.23167064586271421,0.2902426913410172,-0.8193850879256059
1999-09-17,-0.5612097954899905,0.4460217385687442,-0.8302368596437911
1999-09-24,-1.8996858986218077,0.9967689683934325,-0.8736439465165321
1999-10-01,0.11480217075583318,0.6459589851807083,-0.7976815444892355
1999-10-08,1.6196053791266487,0.10134493608588174,-0.8302368596437911
1999-10-15,-2.899533626893674,1.1145232309237072,-0.7976815444892355
1999-10-22,1.6990652772533528,0.24240481747578624,-0.8193850879256059
1999-10-29,1.8413731975533434,0.311095037908702,-0.8410886313619764
1999-11-05,0.15964165233620883,0.24485808976773055,-0.8736439465165321
1999-11-12,0.7111013012011045,0.24363145362175817,-0.9279028051074582
1999-11-19,0.7001361648338879,-0.067926874790619,-0.9279028051074582
1999-11-26,-0.21805774690769583,0.3270408398924973,-0.9496063485438286
1999-12-03,0.42284677892317873,-0.04216821759596704,-0.8953474899529026
1999-12-10,-0.5331557726225945,0.22277910705407336,-0.9279028051074582
1999-12-17,0.055004973293067624,0.20683330507027806,-0.9279028051074582
1999-12-24,1.0105928838194842,0.1786213755836818,-0.9061992616710877
1999-12-31,0.24697106272578442,0.6103872388182783,-0.8627921747983468
2000-01-07,-0.850762266488317,0.252217672686642,-0.8627921747983468
2000-01-14,0.6126188714804717,-0.00046352446059746397,-0.8193850879256059
2000-01-21,-0.7383450957323787,0.14182299307527896,-0.7542744576164945
2000-01-28,-2.459442970440623,0.7943784494895242,-1.0038652071347547
2000-02-04,1.8464651629190143,0.2301389239299076,-1.199197098062089
2000-02-11,-1.1572817976049037,0.5834019454776539,-1.112382924316607
2000-02-18,-1.303096232955308,0.7772060113597561,-1.2751595000893852
2000-02-25,-0.45427331781167696,0.679077459251194,-1.1883453263439037
2000-03-03,2.225788408561023,-0.055660981244740365,-1.210048869780274
2000-03-10,-0.4772002784984252,0.19334054142150475,-1.2643077283712
2000-03-17,1.9466181311231678,0.3319473844763868,-1.4162325324257934
2000-03-24,1.6804348448927406,0.44724837471471657,-1.5681573364803865
2000-03-31,-0.8507446979719043,0.545377160780201,-1.6007126516349421
2000-04-07,0.42625423922536587,0.5797220370397372,-1.6549715102258682
2000-04-14,-4.666711473642793,1.6959356625269364,-1.5464537930440159
2000-04-21,2.250326045144348,0.758806937084016,-1.5138984778894604
2000-04-28,0.4513023026527089,0.801738266365358,-1.5790091081985715
2000-05-05,-0.6289765564170355,0.9648771304689192,-1.448787847580349
2000-05-12,-0.3995660469214777,0.7833389581326952,-1.5247502496076455
2000-05-19,-0.47108381323550774,0.7085160248837626,-1.4704913910167194
2000-05-26,-0.9205688933514691,0.589534892250593,-1.4813431627349045
2000-06-02,2.8148349634133822,0.22277910705407336,-1.49219493445309
2000-06-09,-0.633845175316498,0.3037352210328682,-1.5573055647622012
2000-06-16,0.1513538338128232,0.10257157223185412,-1.5138984778894604
2000-06-23,-0.7154183116977965,0.3282674760384697,-1.4813431627349045
2000-06-30,0.313446243795353,-0.015182690298420405,-1.4704913910167194
2000-07-07,0.6239269149032726,-0.054434345098767996,-1.3945289889894228
2000-07-14,0.7988795028374565,-0.04216821759596704,-1.4270843041439785
2000-07-21,-0.8853922529799777,-0.08877922135830335,-1.4270843041439785
2000-07-28,-1.7814238944132128,0.14427626536722368,-1.3728254455530524
2000-08-04,1.1737559833313502,-0.1280306422017282,-1.3511219021166818
2000-08-11,0.18984255496845384,-0.1366170952235348,-1.5898608799167568
2000-08-18,0.4936002408174256,-0.3206083058947808,-1.6224161950713125
2000-08-25,0.34510522135255406,-0.3843917477868848,-1.5898608799167568
2000-09-01,0.3300044775093708,-0.2617309406727208,-1.5356020213258306
2000-09-08,-0.781959829158181,-0.14765658658036337,-1.503046706171275
2000-09-15,-0.8629634776100119,-0.14029676970452915,-1.3402701303984967
2000-09-22,-0.5463221241020624,0.13201013786442276,-1.3511219021166818
2000-09-29,-0.41133553383277344,0.11115779129673796,-1.2860112718075705
2000-10-06,-0.8612994946868827,0.3736518436548336,-1.2643077283712
2000-10-13,-1.0962048541865124,0.9734633495338031,-1.210048869780274
2000-10-20,0.6181124521165662,0.5613229627639967,-1.307714815243941
2000-10-27,-0.5781802748679841,0.834856506478921,-1.3294183586803114
2000-11-03,1.3274466067587296,0.4914063401420309,-1.210048869780274
2000-11-10,-1.8597536702054116,1.0875379375830831,-1.199197098062089
2000-11-17,-0.008636216749368014,0.6312395853859626,-1.2751595000893852
2000-11-24,-0.8535244071751981,0.7772060113597561,-1.3402701303984967
2000-12-01,-0.8875485805027084,0.9587439497390574,-1.199197098062089
2000-12-08,1.6227852286837985,0.33685369510335356,-1.2534559566530148
2000-12-15,-1.84232084620934,0.8446693616897772,-1.2860112718075705
2000-12-22,-0.2571721394662101,0.9673301688039412,-1.1774935546257184
2000-12-29,0.390065536357571,0.8814677441981801,-1.0798276091620513
2001-01-05,-0.7540244062025556,1.104710375712851,-0.6891638273073832
2001-01-12,0.5772259472440797,0.6005743836074215,-0.7108673707437537
2001-01-19,0.6844356836263111,0.43866215564983274,-0.6132014252800867
2001-01-26,0.31925975418947833,0.35647940552506596,-0.53723902325279
2001-02-02,-0.22889505805196714,0.28042983613016104,-0.5263872515346049
2001-02-09,-1.1389930427031132,0.2902426913410172,-0.7000155990255684
2001-02-16,-0.47956903417356994,0.3012821826978458,-0.7000155990255684
2001-02-23,-1.8692473273120975,0.9256254756685717,-0.47212839294367875
2001-03-02,-0.4508492601591351,0.9526110029661182,-0.580646110125531
2001-03-09,-0.08676163417545608,0.7305950075974198,-0.5697943384073457
2001-03-16,-2.9385128170125623,1.2568097484595835,-0.5263872515346049
2001-03-23,-0.44772355664930463,1.323046696600555,-0.4829801646618639
2001-03-30,0.6759420438387714,1.1010304672749343,-0.27679650201634465
2001-04-06,-1.214237332785589,1.4751460693472875,-0.20083409998904814
2001-04-13,1.9093950768207764,0.7919254111545018,-0.21168587170723324
2001-04-20,1.9667484819051662,0.7011562080079284,0.027053106092841665
2001-04-27,0.2724323198341979,0.5343376694233728,0.05960842124739737
2001-05-04,0.38387255501282147,0.5208449057745995,0.0704601929655826
2001-05-11,-0.7507491011784059,0.4754605381582356,0.15727436671106423
2001-05-18,1.447753325945748,0.19211390527553238,0.0379048778110269
2001-05-25,-0.5141651259092207,0.11483769973465506,0.22238499702017564
2001-06-01,-0.6223922007730123,0.2362718707028467,0.1789779101474347
2001-06-08,0.0792139177895706,0.031428313463915905,0.22238499702017564
2001-06-15,-1.7496725751451767,0.3859179711576346,0.27664385561110183
2001-06-22,0.3113261540375444,0.04369444096671685,0.22238499702017564
2001-06-29,-0.0940369579792431,-0.07406005552048041,0.1789779101474347
2001-07-06,-1.2187275227894114,0.24117818132981342,0.2657920838929166
2001-07-13,0.8012316916191536,0.18107441391870424,0.15727436671106423
2001-07-20,-0.2259357322510602,0.3282674760384697,0.1789779101474347
